#Results for evolved program
#Output
#X    Expected     Actual
282 3.38941e+07 3.39059e+07
283 3.42551e+07 3.4267e+07
284 3.46186e+07 3.46306e+07
285 3.49846e+07 3.49968e+07
286 3.53532e+07 3.53656e+07
287 3.57245e+07 3.57369e+07
288 3.60983e+07 3.61109e+07
289 3.64746e+07 3.64874e+07
290 3.68537e+07 3.68665e+07
291 3.72353e+07 3.72483e+07
292 3.76195e+07 3.76327e+07
293 3.80064e+07 3.80197e+07
294 3.83959e+07 3.84094e+07
295 3.87881e+07 3.88017e+07
296 3.91829e+07 3.91967e+07
297 3.95804e+07 3.95944e+07
298 3.99806e+07 3.99947e+07
299 4.03835e+07 4.03977e+07
300 4.07891e+07 4.08035e+07
301 4.11974e+07 4.12119e+07
302 4.16083e+07 4.16231e+07
303 4.20221e+07 4.20369e+07
304 4.24385e+07 4.24535e+07
305 4.28577e+07 4.28729e+07
306 4.32797e+07 4.3295e+07
307 4.37044e+07 4.37199e+07
308 4.41318e+07 4.41475e+07
309 4.45621e+07 4.45779e+07
310 4.49951e+07 4.50111e+07
311 4.5431e+07 4.54471e+07
312 4.58696e+07 4.5886e+07
313 4.63111e+07 4.63276e+07
314 4.67554e+07 4.6772e+07
315 4.72025e+07 4.72193e+07
316 4.76524e+07 4.76694e+07
317 4.81052e+07 4.81224e+07
318 4.85609e+07 4.85783e+07
319 4.90194e+07 4.9037e+07
320 4.94808e+07 4.94986e+07
321 4.99451e+07 4.9963e+07
322 5.04123e+07 5.04304e+07
323 5.08824e+07 5.09007e+07
324 5.13554e+07 5.13739e+07
325 5.18314e+07 5.185e+07
326 5.23102e+07 5.2329e+07
327 5.2792e+07 5.2811e+07
328 5.32768e+07 5.3296e+07
329 5.37645e+07 5.37839e+07
330 5.42552e+07 5.42747e+07
331 5.47488e+07 5.47686e+07
332 5.52455e+07 5.52654e+07
333 5.57451e+07 5.57653e+07
334 5.62477e+07 5.62681e+07
335 5.67534e+07 5.67739e+07
336 5.72621e+07 5.72828e+07
337 5.77738e+07 5.77947e+07
338 5.82885e+07 5.83096e+07
339 5.88063e+07 5.88276e+07
340 5.93272e+07 5.93487e+07
341 5.98511e+07 5.98728e+07
342 6.03781e+07 6.04e+07
343 6.09081e+07 6.09303e+07
344 6.14413e+07 6.14637e+07
345 6.19776e+07 6.20001e+07
346 6.2517e+07 6.25397e+07
347 6.30595e+07 6.30824e+07
348 6.36051e+07 6.36283e+07
349 6.41539e+07 6.41773e+07
350 6.47058e+07 6.47294e+07
351 6.52608e+07 6.52847e+07
352 6.58191e+07 6.58431e+07
353 6.63805e+07 6.64048e+07
354 6.69451e+07 6.69696e+07
355 6.75129e+07 6.75376e+07
356 6.80839e+07 6.81088e+07
357 6.86581e+07 6.86832e+07
358 6.92355e+07 6.92609e+07
359 6.98161e+07 6.98418e+07
360 7.04e+07 7.04259e+07
361 7.09872e+07 7.10132e+07
362 7.15776e+07 7.16039e+07
363 7.21712e+07 7.21977e+07
364 7.27681e+07 7.27949e+07
365 7.33683e+07 7.33953e+07
366 7.39718e+07 7.39991e+07
367 7.45786e+07 7.46061e+07
368 7.51887e+07 7.52165e+07
369 7.58022e+07 7.58301e+07
370 7.64189e+07 7.64471e+07
371 7.7039e+07 7.70675e+07
372 7.76625e+07 7.76911e+07
373 7.82893e+07 7.83182e+07
374 7.89194e+07 7.89486e+07
375 7.95529e+07 7.95824e+07
376 8.01898e+07 8.02195e+07
377 8.08301e+07 8.08601e+07
378 8.14738e+07 8.1504e+07
379 8.21209e+07 8.21514e+07
380 8.27715e+07 8.28022e+07
381 8.34254e+07 8.34564e+07
382 8.40828e+07 8.4114e+07
383 8.47436e+07 8.47751e+07
384 8.54079e+07 8.54396e+07
385 8.60757e+07 8.61076e+07
386 8.67469e+07 8.67791e+07
387 8.74216e+07 8.74541e+07
388 8.80998e+07 8.81325e+07
389 8.87815e+07 8.88145e+07
390 8.94667e+07 8.95e+07
391 9.01554e+07 9.01889e+07
392 9.08476e+07 9.08814e+07
393 9.15434e+07 9.15775e+07
